date-time,year,week,avg_comment_length,avg_comment_ttr,avg_comment_fkgl
2018-10-15,2018,42,272.28985507246375,0.5783381131045261,10.802898550724636
2018-10-22,2018,43,275.0,0.6030769230769231,10.0
2018-10-29,2018,44,234.66666666666666,0.5619356132434743,10.906666666666666
2018-11-05,2018,45,175.0,0.6681034482758621,8.1
2018-11-12,2018,46,210.0,0.6074404761904761,9.75
2018-11-26,2018,48,328.58333333333337,0.46232087082768375,10.4
2018-12-03,2018,49,249.7,0.5702966551287785,9.940000000000001
2018-12-10,2018,50,248.8166666666667,0.5366532067897593,9.72
2018-12-17,2018,51,217.0,0.5480506749909396,7.266666666666667
2018-12-24,2018,52,151.0,0.6214689265536724,6.7
2018-12-31,2019,1,264.49375,0.554022234964979,10.36125
2019-01-07,2019,2,310.75757575757575,0.5107664005231979,10.110909090909091
2019-01-14,2019,3,254.3,0.5466070393464795,9.518333333333334
2019-01-21,2019,4,247.11332972582974,0.5647166001401537,11.903050144300144
2019-01-28,2019,5,179.33333333333334,0.5943016671333364,8.216666666666667
2019-02-04,2019,6,294.3142857142857,0.5011745864530586,10.02142857142857
2019-02-11,2019,7,219.28787878787878,0.579033926565921,9.310416666666667
2019-02-18,2019,8,221.95833333333334,0.6033358580075084,10.154166666666667
2019-02-25,2019,9,197.75925925925927,0.5863398492715953,8.996296296296295
2019-03-04,2019,10,259.64285714285717,0.5473086884657622,9.668095238095237
2019-03-11,2019,11,326.625,0.5474965696229711,10.3875
2019-03-18,2019,12,359.1182994477091,0.4881413450500948,9.853850540063487
2019-03-25,2019,13,282.9365079365079,0.5348190117745982,10.594708994708995
2019-04-01,2019,14,245.33119658119656,0.5500968432749338,12.48119658119658
2019-04-08,2019,15,244.61111111111114,0.5564250526840091,10.803333333333333
2019-04-15,2019,16,321.46753246753246,0.5332981797145272,12.437121212121212
2019-04-22,2019,17,239.16666666666666,0.5578483204216066,8.683333333333334
2019-04-29,2019,18,269.82,0.5174097081318056,9.556000000000001
2019-05-06,2019,19,191.16666666666666,0.5719210226652499,10.483333333333333
2019-05-13,2019,20,192.75,0.6183851156632602,9.708333333333334
2019-05-20,2019,21,316.0,0.5217852969171498,9.566666666666666
2019-05-27,2019,22,233.0028083028083,0.5574992504698008,10.32984126984127
2019-06-03,2019,23,207.83333333333334,0.6089808119488765,12.1
2019-06-10,2019,24,274.75,0.5466525696270308,12.05
2019-06-17,2019,25,270.7317640692641,0.5546585896076068,10.590016233766233
2019-06-24,2019,26,211.29583333333335,0.5676983741226277,11.012916666666666
2019-07-01,2019,27,244.66666666666666,0.5510491001616945,9.683333333333332
2019-07-08,2019,28,243.80952380952382,0.5577551298937303,8.985714285714286
2019-07-15,2019,29,255.56944444444446,0.5750881932222911,10.073611111111111
2019-07-22,2019,30,250.42222222222222,0.5722296628400144,9.372222222222222
2019-07-29,2019,31,231.46031746031744,0.5553170698008294,12.069206349206349
2019-08-05,2019,32,248.59074074074073,0.5710553655845543,10.43611111111111
2019-08-12,2019,33,256.45833333333337,0.5301329465981127,9.654166666666667
2019-08-19,2019,34,249.28571428571428,0.5861272184259023,7.242857142857143
2019-08-26,2019,35,250.775,0.5493269795241402,10.129999999999999
2019-09-02,2019,36,205.75,0.5565145638694611,14.925
2019-09-09,2019,37,199.58333333333331,0.5571579103904218,11.425
2019-09-16,2019,38,235.3124098124098,0.5697329852251056,8.72012987012987
2019-09-23,2019,39,241.2733333333333,0.5262513279119827,8.818000000000001
2019-09-30,2019,40,288.62730158730153,0.5455976804394266,9.853555555555555
2019-10-07,2019,41,219.59940476190476,0.5831470510615636,9.721666666666666
2019-10-14,2019,42,251.7458333333333,0.5644435087980341,9.312281746031745
2019-10-21,2019,43,245.96190476190478,0.5282136730773493,9.625714285714285
2019-10-28,2019,44,235.2619047619048,0.5747024548764872,9.630952380952381
2019-11-04,2019,45,212.19345238095238,0.5451275997599637,9.3796626984127
2019-11-11,2019,46,246.64114832535887,0.5215638238141859,8.567129186602871
2019-11-18,2019,47,247.4642857142857,0.5778199513768406,10.655238095238095
2019-11-25,2019,48,246.48263888888889,0.5841234126228848,10.861944444444445
2019-12-02,2019,49,258.7583333333333,0.5651021245989059,9.206666666666667
2019-12-09,2019,50,229.7796875,0.5770365530417132,9.407291666666667
2019-12-16,2019,51,247.95419016290725,0.5566161480710181,10.138669329573935
2019-12-23,2019,52,218.75,0.593072484126797,9.917857142857143
2019-12-30,2020,1,211.34523809523807,0.5700186982301048,9.273351648351648
2020-01-06,2020,2,217.70833333333331,0.5946907392846683,10.270833333333332
2020-01-13,2020,3,289.8571428571429,0.5381606237243621,11.20357142857143
2020-01-20,2020,4,199.15555555555557,0.5796917824836509,8.726666666666667
2020-01-27,2020,5,232.80674603174603,0.5661977955984332,9.230674603174604
2020-02-03,2020,6,231.05035087719298,0.591800538125762,10.238543859649123
2020-02-10,2020,7,212.37922705314008,0.5885179104120042,10.259359903381641
2020-02-17,2020,8,278.5723370429253,0.5455942134302193,10.929984101748808
2020-02-24,2020,9,216.17818181818183,0.5643789140556055,10.483818181818183
2020-03-02,2020,10,243.42261904761904,0.5746000693151877,9.942857142857141
2020-03-09,2020,11,199.14285714285717,0.5911931324362512,8.520952380952382
2020-03-16,2020,12,220.0907738095238,0.5832408329312254,9.733985805860806
2020-03-23,2020,13,254.48955365622032,0.5534195150391286,9.834995251661917
2020-03-30,2020,14,327.1797348484848,0.5284464582589494,10.355416666666667
2020-04-06,2020,15,244.58831168831165,0.5372141744576163,9.738051948051949
2020-04-13,2020,16,203.30158730158732,0.5840578566572799,9.457478632478631
2020-04-20,2020,17,225.31706349206348,0.5734193594404102,14.178888888888888
2020-04-27,2020,18,212.8442612942613,0.5793914281404428,9.458849206349207
2020-05-04,2020,19,268.695,0.5452205898666378,10.848083333333333
2020-05-11,2020,20,260.525,0.5340024999972786,9.8325
2020-05-18,2020,21,215.06953463203462,0.5748309845776444,9.65965909090909
2020-05-25,2020,22,233.05735930735932,0.5659183267424024,10.907004329004328
2020-06-01,2020,23,247.4783037475345,0.5617947793873653,10.8099722926646
2020-06-08,2020,24,264.69940705128204,0.5520805061516297,9.959917467948719
2020-06-15,2020,25,254.6323278871666,0.568428219946214,8.33198366149979
2020-06-22,2020,26,228.12632625994695,0.5571380543094939,8.98615992484527
2020-06-29,2020,27,251.80337941628264,0.5575295526347057,9.501971326164876
2020-07-06,2020,28,228.93316498316497,0.5796239206001705,10.908623136123136
2020-07-13,2020,29,237.98251028806584,0.5617241693094108,10.175823045267489
2020-07-20,2020,30,295.74571428571426,0.562931425303386,10.603142857142858
2020-07-27,2020,31,239.9995670995671,0.5631651510082722,9.402056277056277
2020-08-03,2020,32,224.08273115773116,0.5848555978652746,9.522428127428128
2020-08-10,2020,33,226.3,0.5540844602120167,9.534
2020-08-17,2020,34,254.26100891861762,0.5600949968844812,8.739186176142699
2020-08-24,2020,35,276.84268707482994,0.5364774130952099,12.451020408163265
2020-08-31,2020,36,218.75883838383837,0.5669896236264355,11.00631313131313
2020-09-07,2020,37,216.50190476190474,0.5970057470630404,10.346761904761903
2020-09-14,2020,38,331.3333333333333,0.5276060804099543,11.806666666666667
2020-09-21,2020,39,228.32857142857142,0.5282692893139795,9.605714285714287
2020-09-28,2020,40,222.74621212121212,0.5885975611551358,9.862689393939394
2020-10-05,2020,41,247.20376475376477,0.5732567698178339,10.948239723239723
2020-10-12,2020,42,240.75238095238095,0.5571101349258798,9.675714285714287
2020-10-19,2020,43,232.15625,0.5687758358043276,9.404788961038962
2020-10-26,2020,44,216.01457586618875,0.5576262721822054,9.444444444444445
2020-11-02,2020,45,230.50191965420797,0.5712888444202445,9.448068904144419
2020-11-09,2020,46,245.68455745341618,0.5610922197783015,9.39205201863354
2020-11-16,2020,47,233.09185463659145,0.5750831071490881,10.797155388471179
2020-11-23,2020,48,202.25,0.5753835400901831,8.375
2020-11-30,2020,49,243.30477294236448,0.5779653354048736,10.420239498994729
2020-12-07,2020,50,237.6790293040293,0.5598938901490036,10.739615384615384
2020-12-14,2020,51,238.41666666666666,0.5919440801807073,9.882222222222223
2020-12-21,2020,52,238.84404761904761,0.5439384687245304,12.40547619047619
2020-12-28,2020,53,233.32436125965538,0.5703458218218928,10.302023172905526
2021-01-04,2021,1,243.7701582565393,0.5630740471481892,10.723558877657343
2021-01-11,2021,2,255.5647678720611,0.5598107741833472,10.093362215061463
2021-01-18,2021,3,223.84,0.570548500238725,11.058666666666666
2021-01-25,2021,4,258.0963507625272,0.5538967462103567,10.900826839282722
2021-02-01,2021,5,266.95566010117005,0.553156664309411,8.982970983192713
2021-02-08,2021,6,228.6027777777778,0.5832572931654426,9.216064814814814
2021-02-15,2021,7,209.61889730639732,0.5881900584847143,9.762302188552189
2021-02-22,2021,8,237.4870029164384,0.5540153164940892,9.636427698645441
2021-03-01,2021,9,218.37231559290382,0.5832777791864353,9.350443510737628
2021-03-08,2021,10,225.8027874902875,0.5724581253017385,8.82691822066822
2021-03-15,2021,11,263.9312578097666,0.5688322168419083,10.026082928118017
2021-03-22,2021,12,314.1965608465609,0.4669294996578153,20.47383597883598
2021-03-29,2021,13,239.23869435986663,0.5659226751199985,9.416402058866174
2021-04-05,2021,14,228.3026515151515,0.5833232805276473,9.626174242424243
2021-04-12,2021,15,236.65151515151513,0.5859970893114492,10.282727272727273
2021-04-19,2021,16,247.63464912280702,0.5734118207424559,11.208728070175438
2021-04-26,2021,17,263.3986394557823,0.5560652267082603,10.073707482993198
2021-05-03,2021,18,220.38299319727892,0.570121061564136,9.591156462585035
2021-05-10,2021,19,280.8316326530612,0.5250164956717714,9.444387755102042
2021-05-17,2021,20,213.05555555555554,0.5847668307512747,11.522222222222222
2021-05-24,2021,21,229.27731481481482,0.5779196201368852,9.69226851851852
2021-05-31,2021,22,229.8846093599383,0.5684063553931931,9.437485721515326
2021-06-07,2021,23,267.9898504273504,0.5416511642203409,9.478044871794872
2021-06-14,2021,24,210.2749345892203,0.5668291775484271,10.504856096284668
2021-06-21,2021,25,219.79285714285714,0.5647298507052791,10.584285714285715
2021-06-28,2021,26,239.2050505050505,0.5518542925770051,11.63020202020202
2021-07-05,2021,27,223.85665849673202,0.5713678373351379,10.598466970121383
2021-07-12,2021,28,253.85,0.5678364237172843,9.535238095238096
2021-07-19,2021,29,242.61027568922307,0.5805052623510855,10.441004296455423
2021-07-26,2021,30,210.47032967032965,0.6097985226314521,10.391978021978023
2021-08-02,2021,31,184.6875,0.6112944605035835,10.70625
2021-08-09,2021,32,222.16666666666669,0.5898094644853771,9.92
2021-08-16,2021,33,265.37931547619047,0.5367494885985112,11.71452380952381
2021-08-23,2021,34,193.5,0.5966617728446598,10.873333333333333
2021-08-30,2021,35,217.35357142857143,0.5614893617624218,10.17607142857143
2021-09-06,2021,36,192.39583333333334,0.5875359184191064,9.322777777777778
2021-09-13,2021,37,229.58190476190475,0.5546101793023892,8.683523809523809
2021-09-20,2021,38,245.8309523809524,0.5452530926965414,9.982619047619048
2021-09-27,2021,39,327.55357142857144,0.547563127432995,10.107142857142858
2021-10-04,2021,40,236.56410256410254,0.5673916098477902,8.535897435897436
2021-10-11,2021,41,254.87689393939394,0.5755597979914993,11.328977272727272
2021-10-18,2021,42,188.0666666666667,0.5590032435223072,9.6
2021-10-25,2021,43,266.4916666666667,0.5582169099188655,9.126666666666667
2021-11-01,2021,44,245.92718253968255,0.5693501942754082,10.127361111111112
2021-11-08,2021,45,239.5716619981326,0.5628772710131701,9.091984126984126
2021-11-15,2021,46,238.285,0.5879305821343715,9.37447619047619
2021-11-22,2021,47,220.7246376811594,0.5532121661658217,9.38840579710145
2021-11-29,2021,48,247.76483585858583,0.5562053809235666,12.180050505050504
2021-12-06,2021,49,220.87276785714286,0.5565139269358512,10.644568452380952
2021-12-13,2021,50,225.09205072342328,0.5776129697100778,9.049144321546283
2021-12-20,2021,51,206.35333333333332,0.5607117950127805,9.716
2021-12-27,2021,52,224.61851851851853,0.5536615085257383,9.375185185185186
2022-01-03,2021,53,276.4,0.5641110066533936,10.271532467532467
2022-01-03,2022,1,286.7971288515406,0.5662912118226174,11.386104214413038
2022-01-10,2022,2,250.20714285714286,0.575535725044272,9.716768707482993
2022-01-17,2022,3,295.53333333333336,0.5375711285726684,9.383333333333335
2022-01-24,2022,4,252.6477122015915,0.5687164727282623,10.262529011936339
2022-01-31,2022,5,256.7197802197802,0.5509099986583835,23.404212454212455
2022-02-07,2022,6,236.87915166066426,0.5604315747474314,10.408963585434174
2022-02-14,2022,7,244.72888968699664,0.5682053481160373,10.475231534170414
2022-02-21,2022,8,232.3963844797178,0.5698630232531334,9.454894179894179
2022-02-28,2022,9,213.23809523809524,0.5733973782856959,10.012878787878789
2022-03-07,2022,10,211.18888888888887,0.5903013223544474,9.866818181818182
2022-03-14,2022,11,231.8375,0.565548074257802,9.486800595238096
2022-03-21,2022,12,202.01666666666665,0.5744442000375118,10.43
2022-03-28,2022,13,246.3111111111111,0.5793541995795399,10.028888888888888
2022-04-04,2022,14,246.65952380952382,0.5466584111326851,9.028809523809525
2022-04-11,2022,15,226.10510701419796,0.5566868678562527,10.616613689340962
2022-04-18,2022,16,237.63679653679654,0.5701145409590593,11.785497835497836
2022-04-25,2022,17,239.56122448979593,0.5764016097782679,9.193367346938775
2022-05-02,2022,18,253.092365967366,0.5650755586617892,9.296678321678321
2022-05-09,2022,19,251.13877551020408,0.5688908320409143,9.671191784406071
2022-05-16,2022,20,249.83333333333334,0.5890757648009304,11.26
2022-05-23,2022,21,221.162865497076,0.5860367143785684,10.484356725146197
2022-05-30,2022,22,216.1595238095238,0.5719231977640157,9.762857142857143
2022-06-06,2022,23,258.65833333333336,0.528597701418389,11.536666666666667
2022-06-13,2022,24,258.9036098310292,0.5619488006492315,9.647945468509985
2022-06-20,2022,25,256.0021825396825,0.5776578306791005,9.83109126984127
2022-06-27,2022,26,231.21944444444443,0.5401644696428418,9.82
2022-07-04,2022,27,267.00416666666666,0.5546668982537177,11.11125
2022-07-11,2022,28,209.42416666666668,0.5612725773193872,10.273174242424243
2022-07-18,2022,29,234.52380952380955,0.5539381443856916,10.680357142857144
2022-07-25,2022,30,239.0277777777778,0.5392678277579032,8.488888888888889
2022-08-01,2022,31,308.947619047619,0.53785558102205,10.15936507936508
2022-08-08,2022,32,246.41509971509973,0.5636216217658908,9.248019943019942
2022-08-15,2022,33,235.11458333333334,0.5594793990520918,11.291666666666666
2022-08-22,2022,34,199.19444444444446,0.6036099934182478,9.948611111111111
2022-08-29,2022,35,221.61646464646464,0.5772862075926952,10.16569696969697
2022-09-05,2022,36,238.075,0.5767802661765893,10.935
2022-09-12,2022,37,210.6037037037037,0.5462364293832659,11.073703703703705
2022-09-19,2022,38,232.39007936507937,0.5691826078843941,10.300833333333333
2022-09-26,2022,39,189.6,0.586413802944188,11.263333333333332
2022-10-03,2022,40,233.2070707070707,0.565830103802869,10.60909090909091
2022-10-10,2022,41,181.75,0.6210202064325003,11.666666666666668
2022-10-17,2022,42,217.37481962481965,0.5884851453521516,10.283791486291486
2022-10-24,2022,43,238.47619047619048,0.5591410614517583,12.145238095238094
2022-10-31,2022,44,221.28571428571428,0.5349320937153388,10.62857142857143
2022-11-07,2022,45,228.64948979591836,0.5775114678831776,8.637397959183673
2022-11-14,2022,46,207.74285714285716,0.5787473703037996,9.797142857142857
2022-11-21,2022,47,242.5,0.5349052189777033,9.303333333333333
2022-11-28,2022,48,231.47685185185185,0.5707693304763252,9.253174603174603
2022-12-05,2022,49,287.2059829059829,0.5102367377786686,10.298333333333334
2022-12-12,2022,50,209.26542207792207,0.5701813153925164,9.160227272727273
2022-12-19,2022,51,223.47785714285715,0.550936784023975,9.615214285714286
2022-12-26,2022,52,250.59666666666666,0.5689164246970154,11.148666666666667
